Time (hh:mm:ss),FlightID,Latitude (deg),Longitude (deg),Altitude (feet),Aircraft type,CAS (knot),TAS (knot),GS (knot),MACH
12:27:34,FLT1000,34.8247,140.1763,10911.51,B782,298.0924,325.1622,588.1811,0.5477
12:27:35,FLT1000,34.8254,140.1748,10898.31,B782,297.6957,324.5075,586.6175,0.5462
12:27:36,FLT1000,34.8261,140.1732,10885.83,B782,297.1559,323.844,585.9728,0.5456
12:27:37,FLT1000,34.8268,140.1717,10874,B782,296.5478,323.1534,584.1563,0.5439
12:27:38,FLT1000,34.8274,140.1701,10863.38,B782,296.0848,322.4526,582.976,0.5428
12:27:39,FLT1000,34.8281,140.1686,10853.32,B782,295.3017,321.7328,581.7564,0.5416
12:27:40,FLT1000,34.8288,140.1671,10843.42,B782,294.6851,321.0165,580.1955,0.5401
12:27:41,FLT1000,34.8294,140.1656,10834.16,B782,294.1128,320.2878,578.739,0.5388
12:27:42,FLT1000,34.8301,140.164,10824.44,B782,293.4238,319.5722,577.3474,0.5375
12:27:43,FLT1000,34.8308,140.1625,10815.41,B782,292.7372,318.8439,575.9612,0.5361
12:27:44,FLT1000,34.8314,140.161,10815.41,B782,292.2098,318.1282,575.9612,0.5361
12:27:45,FLT1000,34.8321,140.1595,10806.53,B782,291.7749,317.4005,574.9317,0.5352
12:27:46,FLT1000,34.8327,140.158,10797.71,B782,291.1598,316.6807,573.5969,0.5339
12:27:47,FLT1000,34.8334,140.1564,10788.58,B782,290.4306,315.9737,572.3384,0.5327
12:27:48,FLT1000,34.834,140.1549,10779.47,B782,289.8312,315.2623,571.4265,0.5319
12:27:49,FLT1000,34.8347,140.1534,10770.73,B782,289.1754,314.5629,569.4374,0.53
12:27:50,FLT1000,34.8354,140.152,10761.77,B782,288.6245,313.8606,568.1174,0.5287
12:27:51,FLT1000,34.836,140.1504,10752.77,B782,288.0086,313.1787,567.024,0.5277
12:27:52,FLT1000,34.8367,140.149,10743.54,B782,287.439,312.484,565.5816,0.5264
12:27:53,FLT1000,34.8373,140.1475,10734.44,B782,286.9639,311.8098,564.4109,0.5252
12:27:54,FLT1000,34.8379,140.146,10725.46,B782,286.2487,311.131,563.4585,0.5243
12:27:55,FLT1000,34.8386,140.1445,10716.47,B782,285.7526,310.4533,561.9202,0.5229
12:27:56,FLT1000,34.8392,140.143,10707.17,B782,285.3438,309.7945,560.9119,0.5219
12:27:57,FLT1000,34.8399,140.1416,10698.03,B782,284.6872,309.1306,559.4669,0.5206
12:27:58,FLT1000,34.8405,140.1401,10689.18,B782,284.0556,308.4851,558.3265,0.5195
12:27:59,FLT1000,34.8412,140.1386,10679.71,B782,283.3718,307.8289,556.9122,0.5182
12:28:00,FLT1000,34.8418,140.1371,10670.88,B782,282.8988,307.1943,555.7774,0.5171
12:28:01,FLT1000,34.8424,140.1357,10670.43,B782,282.217,306.5514,555.8374,0.5171
12:28:02,FLT1000,34.8431,140.1342,10661.56,B782,281.8421,305.9229,554.5874,0.516
12:28:03,FLT1000,34.8437,140.1328,10652.1,B782,281.2474,305.2867,553.3354,0.5148
12:28:04,FLT1000,34.8443,140.1313,10643.05,B782,280.8123,304.6716,552.2582,0.5138
12:28:05,FLT1000,34.845,140.1299,10633.4,B782,280.3021,304.0451,551.0609,0.5126
12:28:06,FLT1000,34.8456,140.1284,10624.26,B782,279.8233,303.4276,550.2301,0.5118
12:28:07,FLT1000,34.8462,140.1269,10614.97,B782,279.3279,302.8033,548.9836,0.5107
12:28:08,FLT1000,34.8468,140.1255,10606.01,B782,278.6743,302.184,547.7077,0.5095
12:28:09,FLT1000,34.8475,140.1241,10596.62,B782,278.2172,301.5729,546.8284,0.5086
12:28:10,FLT1000,34.8481,140.1226,10587.26,B782,277.7485,300.9595,545.3809,0.5073
12:28:11,FLT1000,34.8487,140.1212,10578.21,B782,277.2158,300.3574,544.0652,0.506
12:28:12,FLT1000,34.8493,140.1198,10569.09,B782,276.6414,299.7489,543.1853,0.5052
12:28:13,FLT1000,34.85,140.1183,10559.82,B782,276.2216,299.1505,542.2557,0.5043
12:28:14,FLT1000,34.8506,140.1169,10550.81,B782,275.6014,298.5469,540.7294,0.5029
12:28:15,FLT1000,34.8512,140.1155,10541.69,B782,274.9537,297.9531,539.4287,0.5016
12:28:16,FLT1000,34.8518,140.1141,10533.19,B782,274.6267,297.3564,538.7398,0.501
12:28:17,FLT1000,34.8524,140.1127,10533.05,B782,274.217,296.7643,538.6074,0.5009
12:28:18,FLT1000,34.853,140.1112,10523.92,B782,273.6235,296.1792,537.722,0.5
12:28:19,FLT1000,34.8537,140.1098,10514.89,B782,273.0466,295.5911,536.4447,0.4988
12:28:20,FLT1000,34.8543,140.1084,10506.3,B782,272.6642,295.0107,535.3209,0.4978
12:28:21,FLT1000,34.8549,140.107,10497.28,B782,272.1583,294.4224,534.1822,0.4967
12:28:22,FLT1000,34.8555,140.1056,10487.91,B782,271.3388,293.8451,533.0134,0.4956
12:28:23,FLT1000,34.8561,140.1042,10478.84,B782,271.1117,293.2595,532.1142,0.4947
12:28:24,FLT1000,34.8567,140.1028,10469.92,B782,270.704,292.6836,530.8515,0.4935
12:28:25,FLT1000,34.8573,140.1014,10461.12,B782,270.3607,292.1039,530.0331,0.4928
12:28:26,FLT1000,34.8579,140.1,10452.45,B782,269.725,291.5323,529.0433,0.4918
12:28:27,FLT1000,34.8585,140.0986,10443.4,B782,269.1572,290.9718,528.1496,0.491
12:28:28,FLT1000,34.8591,140.0972,10434.51,B782,268.681,290.4074,526.9571,0.4899
12:28:29,FLT1000,34.8597,140.0958,10425.45,B782,268.332,289.8552,526.0459,0.489
12:28:30,FLT1000,34.8603,140.0945,10416.67,B782,267.6794,289.3013,524.8018,0.4878
12:28:31,FLT1000,34.8609,140.0931,10407.91,B782,267.2939,288.7511,523.5946,0.4867
12:28:32,FLT1000,34.8615,140.0917,10399.44,B782,266.8185,288.1964,522.6469,0.4858
12:28:33,FLT1000,34.8621,140.0903,10399.01,B782,266.336,287.6538,522.5938,0.4857
12:28:34,FLT1000,34.8627,140.089,10390.68,B782,266.084,287.1019,521.6352,0.4848
12:28:35,FLT1000,34.8633,140.0876,10381.64,B782,265.4628,286.5627,520.7052,0.484
12:28:36,FLT1000,34.8639,140.0862,10373.02,B782,265.0462,286.0071,519.481,0.4828
12:28:37,FLT1000,34.8645,140.0849,10373.02,B782,264.5156,285.4624,519.481,0.4828
12:28:38,FLT1000,34.8651,140.0835,10355.75,B782,264.0406,284.9286,517.4724,0.4809
12:28:39,FLT1000,34.8657,140.0822,10347.36,B782,263.5984,284.3832,516.6953,0.4802
12:28:40,FLT1000,34.8663,140.0808,10338.58,B782,263.1304,283.8513,515.2258,0.4788
12:28:41,FLT1000,34.8668,140.0794,10329.92,B782,262.7179,283.304,514.5517,0.4782
12:28:42,FLT1000,34.8674,140.0781,10321.34,B782,262.17,282.7749,513.468,0.4771
12:28:43,FLT1000,34.868,140.0768,10313.22,B782,261.7819,282.2376,512.6118,0.4763
12:28:44,FLT1000,34.8686,140.0754,10304.62,B782,261.4844,281.7045,511.5167,0.4753
12:28:45,FLT1000,34.8692,140.0741,10296.07,B782,260.7864,281.1733,510.5469,0.4744
12:28:46,FLT1000,34.8698,140.0727,10287.58,B782,260.3929,280.6367,509.4865,0.4734
12:28:47,FLT1000,34.8703,140.0714,10279.19,B782,259.9383,280.1179,508.5615,0.4725
12:28:48,FLT1000,34.8709,140.07,10271.12,B782,259.4339,279.5896,507.4516,0.4715
12:28:49,FLT1000,34.8715,140.0687,10270.71,B782,258.9426,279.0761,507.4372,0.4714
12:28:50,FLT1000,34.8721,140.0674,10262.42,B782,258.6369,278.5458,506.4398,0.4705
12:28:51,FLT1000,34.8726,140.066,10254.05,B782,258.1054,278.0392,505.6097,0.4697
12:28:52,FLT1000,34.8732,140.0647,10245.87,B782,257.8337,277.5196,504.6256,0.4688
12:28:53,FLT1000,34.8738,140.0634,10237.35,B782,257.3583,277.0075,503.879,0.4681
12:28:54,FLT1000,34.8744,140.0621,10228.94,B782,256.8643,276.501,503.1536,0.4674
12:28:55,FLT1000,34.8749,140.0608,10221.09,B782,256.3022,275.9945,501.7412,0.4661
12:28:56,FLT1000,34.8755,140.0594,10213.02,B782,256.0899,275.48,500.8008,0.4652
12:28:57,FLT1000,34.8761,140.0581,10204.24,B782,255.5511,274.9783,500.1056,0.4645
12:28:58,FLT1000,34.8766,140.0568,10195.95,B782,255.1229,274.4769,498.8287,0.4633
12:28:59,FLT1000,34.8772,140.0555,10187.83,B782,254.5607,273.9702,497.9971,0.4625
12:29:00,FLT1000,34.8778,140.0542,10179.56,B782,254.4872,273.4687,496.894,0.4615
12:29:01,FLT1000,34.8783,140.0529,10171.63,B782,253.815,272.959,496.1128,0.4608
12:29:02,FLT1000,34.8789,140.0516,10163.15,B782,253.5026,272.4682,495.5272,0.4602
12:29:03,FLT1000,34.8795,140.0503,10155.23,B782,252.977,271.9583,494.1697,0.4589
12:29:04,FLT1000,34.88,140.049,10155.23,B782,252.6054,271.4624,494.1697,0.4589
12:29:05,FLT1000,34.8806,140.0477,10147.24,B782,252.1986,270.9594,493.3619,0.4582
12:29:06,FLT1000,34.8812,140.0464,10139.02,B782,251.6531,270.4622,492.4607,0.4573
12:29:07,FLT1000,34.8817,140.0451,10131.07,B782,251.2005,269.9761,491.5024,0.4564
12:29:08,FLT1000,34.8823,140.0438,10123.22,B782,250.962,269.4801,490.4537,0.4554
12:29:09,FLT1000,34.8828,140.0425,10115.53,B782,250.5137,268.9968,489.6541,0.4547
12:29:10,FLT1000,34.8834,140.0413,10107.24,B782,250.1752,268.5103,488.8189,0.4539
12:29:11,FLT1000,34.8839,140.04,10098.98,B782,249.7175,268.0363,487.7466,0.4529
12:29:12,FLT1000,34.8845,140.0387,10091.41,B782,249.2981,267.5495,486.996,0.4522
12:29:13,FLT1000,34.885,140.0374,10083.14,B782,248.887,267.0755,486.13,0.4513
12:29:14,FLT1000,34.8856,140.0362,10075.1,B782,248.4288,266.5934,485.2667,0.4505
12:29:15,FLT1000,34.8861,140.0349,10066.84,B782,248.0218,266.1194,483.9293,0.4493
12:29:16,FLT1000,34.8867,140.0336,10058.68,B782,247.7185,265.6451,483.2363,0.4486
12:29:17,FLT1000,34.8872,140.0323,10050.54,B782,247.4617,265.194,482.6771,0.4481
12:29:18,FLT1000,34.8878,140.0311,10050.54,B782,246.9145,264.793,482.6771,0.4481
12:29:19,FLT1000,34.8883,140.0298,10030.4,B782,246.743,264.4572,481.2749,0.4468
12:29:20,FLT1000,34.8889,140.0285,10017.96,B782,246.5047,264.1905,480.7296,0.4462
12:29:21,FLT1000,34.8894,140.0273,10017.28,B782,246.3571,263.9768,480.8463,0.4463
12:29:22,FLT1000,34.89,140.026,10002.46,B782,246.379,263.8296,480.3586,0.4459
12:29:23,FLT1000,34.8905,140.0248,9985.757,B782,246.2007,263.7138,480.0074,0.4455
12:29:24,FLT1000,34.8911,140.0235,9968.059,B782,246.206,263.6462,479.7049,0.4452
12:29:25,FLT1000,34.8916,140.0223,9949.005,B782,246.1679,263.6013,479.9166,0.4454
12:29:26,FLT1000,34.8922,140.021,9929.332,B782,246.2184,263.5758,479.3647,0.4448
12:29:27,FLT1000,34.8927,140.0197,9910.071,B782,246.5157,263.5601,479.4626,0.4449
12:29:28,FLT1000,34.8933,140.0185,9889.405,B782,246.3455,263.5388,479.8463,0.4452
12:29:29,FLT1000,34.8938,140.0172,9869.481,B782,246.413,263.5298,479.462,0.4448
12:29:30,FLT1000,34.8943,140.016,9849.243,B782,246.4832,263.5408,479.4955,0.4448
12:29:31,FLT1000,34.8949,140.0147,9828.118,B782,246.4509,263.5847,479.5525,0.4448
12:29:32,FLT1000,34.8954,140.0134,9805.394,B782,246.6207,263.6528,479.4951,0.4447
12:29:33,FLT1000,34.896,140.0122,9782.744,B782,246.761,263.7186,479.2364,0.4445
12:29:34,FLT1000,34.8965,140.0109,9760.897,B782,246.8496,263.7779,479.7217,0.4449
12:29:35,FLT1000,34.8971,140.0097,9738.902,B782,246.8903,263.8354,479.5507,0.4447
12:29:36,FLT1000,34.8976,140.0084,9717.533,B782,246.9462,263.9089,479.4609,0.4446
12:29:37,FLT1000,34.8982,140.0071,9717.174,B782,247.1721,263.9833,479.4442,0.4445
12:29:38,FLT1000,34.8987,140.0059,9694.402,B782,247.3984,264.0446,479.7527,0.4448
12:29:39,FLT1000,34.8993,140.0046,9672.322,B782,247.2605,264.1174,479.8653,0.4449
12:29:40,FLT1000,34.8998,140.0033,9649.766,B782,247.3214,264.1901,479.5461,0.4445
12:29:41,FLT1000,34.9003,140.0021,9627.549,B782,247.6345,264.2591,480.072,0.445
12:29:42,FLT1000,34.9009,140.0008,9604.896,B782,247.7454,264.3245,479.8551,0.4447
12:29:43,FLT1000,34.9014,139.9996,9582.633,B782,247.7636,264.3949,480.0455,0.4449
12:29:44,FLT1000,34.902,139.9983,9561.171,B782,247.7597,264.4657,480.0215,0.4448
12:29:45,FLT1000,34.9025,139.997,9538.338,B782,248.1076,264.5341,480.0614,0.4448
12:29:46,FLT1000,34.9031,139.9958,9515.876,B782,248.109,264.5905,480.1154,0.4448
12:29:47,FLT1000,34.9036,139.9945,9494.279,B782,248.2607,264.6619,480.3849,0.4451
12:29:48,FLT1000,34.9042,139.9932,9471.012,B782,248.3464,264.7241,480.1714,0.4448
12:29:49,FLT1000,34.9047,139.992,9448.872,B782,248.5451,264.794,480.5372,0.4451
12:29:50,FLT1000,34.9053,139.9907,9425.465,B782,248.6245,264.8576,480.4663,0.445
12:29:51,FLT1000,34.9058,139.9894,9403.132,B782,248.7607,264.9216,480.6393,0.4451
12:29:52,FLT1000,34.9064,139.9882,9381.546,B782,248.5345,264.9915,480.1171,0.4446
12:29:53,FLT1000,34.9069,139.9869,9380.453,B782,248.8401,265.0514,480.2473,0.4447
12:29:54,FLT1000,34.9075,139.9857,9359.119,B782,249.0354,265.1271,480.5552,0.445
12:29:55,FLT1000,34.908,139.9844,9335.592,B782,248.9632,265.1886,481.0421,0.4454
12:29:56,FLT1000,34.9086,139.9831,9312.904,B782,249.2097,265.2562,480.7671,0.4451
12:29:57,FLT1000,34.9091,139.9818,9290.592,B782,249.4255,265.3216,480.7483,0.4451
12:29:58,FLT1000,34.9097,139.9806,9267.994,B782,249.2887,265.379,480.6004,0.4449
12:29:59,FLT1000,34.9102,139.9793,9245.72,B782,249.5096,265.44,480.8754,0.4451
12:30:00,FLT1000,34.9108,139.978,9223.485,B782,249.7765,265.4946,481.0911,0.4453
12:30:01,FLT1000,34.9113,139.9768,9201.023,B782,249.8263,265.5519,481.3352,0.4455
12:30:02,FLT1000,34.9118,139.9755,9179.759,B782,249.6867,265.5997,480.79,0.4449
12:30:03,FLT1000,34.9124,139.9742,9156.544,B782,249.7721,265.6553,480.7755,0.4449
12:30:04,FLT1000,34.9129,139.973,9134.32,B782,249.9939,265.7008,481.4143,0.4454
12:30:05,FLT1000,34.9135,139.9717,9112.825,B782,250.0496,265.7547,481.1537,0.4451
12:30:06,FLT1000,34.914,139.9704,9090.785,B782,250.1843,265.7991,481.1898,0.4451
12:30:07,FLT1000,34.9146,139.9692,9068.137,B782,250.309,265.8488,481.1709,0.4451
12:30:08,FLT1000,34.9151,139.9679,9068.137,B782,250.3462,265.8861,481.1709,0.4451
12:30:09,FLT1000,34.9157,139.9666,9045.809,B782,250.4377,265.9495,481.103,0.445
12:30:10,FLT1000,34.9162,139.9653,9023.557,B782,250.4444,265.9944,481.1801,0.445
12:30:11,FLT1000,34.9168,139.9641,9001.666,B782,250.4355,266.0516,481.4314,0.4452
12:30:12,FLT1000,34.9173,139.9628,8979.846,B782,250.652,266.103,480.8554,0.4446
12:30:13,FLT1000,34.9179,139.9615,8956.701,B782,250.8717,266.1565,481.2095,0.4449
12:30:14,FLT1000,34.9184,139.9603,8934.174,B782,250.8861,266.1991,481.2252,0.4449
12:30:15,FLT1000,34.919,139.959,8911.194,B782,250.9425,266.2624,481.4132,0.4451
12:30:16,FLT1000,34.9195,139.9577,8888.835,B782,251.0365,266.2632,481.5519,0.4451
12:30:17,FLT1000,34.9201,139.9564,8865.946,B782,251.2554,266.2103,481.3945,0.445
12:30:18,FLT1000,34.9206,139.9552,8842.841,B782,251.0237,266.102,481.1453,0.4447
12:30:19,FLT1000,34.9212,139.9539,8842.841,B782,250.7644,265.9672,481.1453,0.4447
12:30:20,FLT1000,34.9217,139.9526,8798.448,B782,250.7379,265.8103,480.213,0.4438
12:30:21,FLT1000,34.9223,139.9514,8776.652,B782,250.8229,265.6024,479.9512,0.4435
12:30:22,FLT1000,34.9228,139.9501,8755.586,B782,250.3919,265.3195,479.3266,0.4429
12:30:23,FLT1000,34.9234,139.9488,8732.903,B782,250.0853,264.9472,478.5372,0.4421
12:30:24,FLT1000,34.9239,139.9475,8711.676,B782,249.8434,264.5593,477.8792,0.4415
12:30:25,FLT1000,34.9245,139.9463,8711.32,B782,249.6443,264.1536,477.9331,0.4415
12:30:26,FLT1000,34.925,139.945,8688.681,B782,249.1284,263.7067,477.2245,0.4408
12:30:27,FLT1000,34.9256,139.9438,8666.751,B782,249.062,263.2529,476.0937,0.4397
12:30:28,FLT1000,34.9261,139.9425,8644.879,B782,248.428,262.8053,475.732,0.4394
12:30:29,FLT1000,34.9266,139.9413,8623.931,B782,248.2224,262.3522,474.4512,0.4382
12:30:30,FLT1000,34.9272,139.94,8601.586,B782,247.8226,261.891,473.9571,0.4377
12:30:31,FLT1000,34.9277,139.9387,8579.404,B782,247.3776,261.4524,472.777,0.4365
12:30:32,FLT1000,34.9283,139.9375,8557.32,B782,246.8626,261.0032,471.9352,0.4357
12:30:33,FLT1000,34.9288,139.9362,8535.651,B782,246.5453,260.5393,470.8761,0.4347
12:30:34,FLT1000,34.9293,139.935,8513.649,B782,246.3603,260.0688,470.1077,0.434
12:30:35,FLT1000,34.9299,139.9338,8492.082,B782,245.9331,259.5999,469.2602,0.4332
12:30:36,FLT1000,34.9304,139.9325,8470.355,B782,245.4358,259.1018,468.2172,0.4322
12:30:37,FLT1000,34.931,139.9313,8448.676,B782,245.2362,258.6103,467.4526,0.4314
12:30:38,FLT1000,34.9315,139.9301,8426.105,B782,244.748,258.125,466.512,0.4305
12:30:39,FLT1000,34.932,139.9288,8404.457,B782,244.2815,257.6512,465.2603,0.4293
12:30:40,FLT1000,34.9326,139.9276,8383.585,B782,243.8862,257.1539,464.3731,0.4285
12:30:41,FLT1000,34.9331,139.9264,8383.234,B782,243.5348,256.6691,464.3988,0.4285
12:30:42,FLT1000,34.9336,139.9251,8361.745,B782,243.2277,256.2005,463.4097,0.4276
12:30:43,FLT1000,34.9341,139.9239,8339.592,B782,242.7927,255.7217,462.6276,0.4268
12:30:44,FLT1000,34.9347,139.9227,8317.912,B782,242.3482,255.2603,461.4334,0.4257
12:30:45,FLT1000,34.9352,139.9215,8296.313,B782,242.1151,254.7877,460.6883,0.4249
